%  1 - Time
%  2 - Pitch angle rate goal
%  3 - Pitch angle goal
%  4 - Altitude rate goal
%  5 - Altitude goal
%  6 - Pitch angle rate
%  7 - Pitch angle
%  8 - Altitude rate
%  9 - Altitude
% 10 - Elevator deflection


2.60363 0 0 -11.8818 59.4089 -0.412564 -1.01784 -93.4072 8.43017 0.261799
2.64708 0 0 -11.779 58.8949 -0.407225 -1.03565 -96.3268 4.30836 0.261799
2.69096 0 0 -11.6761 58.3803 -0.401766 -1.0534 -99.3031 0.0167716 0.261799
2.73529 0 0 -11.573 57.865 -0.396197 -1.07109 -102.337 -4.45245 0.261799
2.7801 0 0 -11.4697 57.3487 -0.390524 -1.08872 -105.431 -9.10783 0.261799
2.82543 0 0 -11.3662 56.8311 -0.384756 -1.10629 -108.585 -13.9587 0.261799
2.87132 0 0 -11.2624 56.3119 -0.378898 -1.12381 -111.802 -19.0152 0.261799
2.91781 0 0 -11.1582 55.7908 -0.372959 -1.14128 -115.084 -24.2887 0.261799
2.96494 0 0 -11.0535 55.2673 -0.366945 -1.15872 -118.434 -29.7919 0.261799
3.01278 0 0 -10.9482 54.7411 -0.360863 -1.17613 -121.853 -35.5388 0.261799
3.06138 0 0 -10.8423 54.2116 -0.354717 -1.19352 -125.347 -41.5457 0.261799
3.11081 0 0 -10.7356 53.6782 -0.348514 -1.2109 -128.919 -47.831 0.261799
3.16112 0 0 -10.6282 53.1409 -0.342265 -1.22828 -132.571 -54.4082 0.261799
3.21098 0 0 -10.5227 52.6136 -0.336147 -1.24519 -136.205 -61.108 0.261799
3.2125 0 0 -10.5195 52.5976 -0.335961 -1.2457 -136.317 -61.3162 0.261799
3.21376 0 0 -10.5169 52.5843 -0.335807 -1.24612 -136.409 -61.4879 0.261799
3.21463 0 0 -10.515 52.5752 -0.335702 -1.24641 -136.472 -61.6062 0.26171
3.21586 0 0 -10.5125 52.5623 -0.335551 -1.24683 -136.562 -61.7738 0.261184
3.24653 0 0 -10.4482 52.2408 -0.331318 -1.25706 -138.805 -65.9968 0.248167
3.27714 0 0 -10.3844 51.9219 -0.326208 -1.26712 -141.048 -70.2806 0.235413
3.3081 0 0 -10.3203 51.6015 -0.320183 -1.27713 -143.32 -74.6818 0.222764
3.33941 0 0 -10.2559 51.2793 -0.313248 -1.28705 -145.621 -79.2059 0.210228
3.37112 0 0 -10.191 50.9552 -0.305409 -1.29686 -147.954 -83.8594 0.197805
3.40324 0 0 -10.1258 50.6289 -0.296668 -1.30653 -150.319 -88.6501 0.185498
3.43582 0 0 -10.06 50.3001 -0.287028 -1.31604 -152.72 -93.5865 0.173307
3.4689 0 0 -9.99368 49.9684 -0.276488 -1.32536 -155.156 -98.6784 0.161231
3.50252 0 0 -9.9267 49.6335 -0.265046 -1.33447 -157.632 -103.937 0.149268
3.53675 0 0 -9.85897 49.2949 -0.252693 -1.34333 -160.15 -109.376 0.137414
3.57166 0 0 -9.79039 48.9519 -0.239419 -1.35192 -162.713 -115.011 0.125663
3.60707 0 0 -9.72129 48.6065 -0.225306 -1.36015 -165.307 -120.819 0.114085
3.64302 0 0 -9.65165 48.2582 -0.21037 -1.36799 -167.933 -126.809 0.102686
3.67956 0 0 -9.58137 47.9069 -0.194619 -1.37539 -170.591 -132.994 0.0914599
3.71675 0 0 -9.51036 47.5518 -0.178055 -1.38232 -173.285 -139.389 0.0804022
3.75468 0 0 -9.43849 47.1925 -0.160675 -1.38874 -176.017 -146.013 0.0695051
3.79344 0 0 -9.36562 46.8281 -0.142468 -1.39462 -178.79 -152.888 0.0587579
3.83314 0 0 -9.29154 46.4577 -0.123413 -1.3999 -181.609 -160.044 0.048146
3.87396 0 0 -9.21599 46.08 -0.103469 -1.40453 -184.482 -167.515 0.037649
3.91611 0 0 -9.13863 45.6931 -0.0825717 -1.40845 -187.418 -175.353 0.0272378
3.9599 0 0 -9.05894 45.2947 -0.0606099 -1.41159 -190.432 -183.627 0.0168687
4.00583 0 0 -8.9761 44.8805 -0.0373915 -1.41384 -193.549 -192.445 0.00647102
4.05474 0 0 -8.88873 44.4436 -0.0125519 -1.41506 -196.815 -201.992 -0.00408243
4.10256 0 0 -8.80413 44.0206 0.0117508 -1.41508 -199.95 -211.478 -0.0138998
4.14725 0 0 -8.72579 43.6289 0.034402 -1.41405 -202.823 -220.477 -0.0226442
4.1899 0 0 -8.65166 43.2583 0.0559046 -1.41212 -205.512 -229.187 -0.030617
4.23119 0 0 -8.58051 42.9026 0.0765539 -1.40939 -208.062 -237.725 -0.0379984
4.27148 0 0 -8.51166 42.5583 0.0964987 -1.4059 -210.497 -246.156 -0.0448927
4.31098 0 0 -8.44468 42.2234 0.115823 -1.40171 -212.831 -254.517 -0.0513689
4.34985 0 0 -8.37928 41.8964 0.134581 -1.39684 -215.074 -262.835 -0.0574772
4.38822 0 0 -8.31523 41.5761 0.152804 -1.39132 -217.234 -271.128 -0.0632559
4.42616 0 0 -8.25237 41.2619 0.170517 -1.38519 -219.315 -279.409 -0.0687359
4.46374 0 0 -8.19057 40.9529 0.187735 -1.37846 -221.321 -287.69 -0.0739424
4.50102 0 0 -8.12973 40.6486 0.204468 -1.37114 -223.255 -295.977 -0.0788968
4.53806 0 0 -8.06974 40.3487 0.220724 -1.36327 -225.119 -304.279 -0.0836173
4.57487 0 0 -8.01054 40.0527 0.236509 -1.35485 -226.914 -312.601 -0.0881199
4.61151 0 0 -7.95205 39.7603 0.251823 -1.34591 -228.642 -320.947 -0.0924185
4.648 0 0 -7.89423 39.4711 0.266671 -1.33644 -230.304 -329.32 -0.0965257
4.68437 0 0 -7.83702 39.1851 0.281053 -1.32648 -231.901 -337.725 -0.100453
4.72064 0 0 -7.78037 38.9019 0.294969 -1.31604 -233.433 -346.164 -0.104209
4.75683 0 0 -7.72426 38.6213 0.308419 -1.30512 -234.9 -354.639 -0.107805
4.79297 0 0 -7.66864 38.3432 0.321404 -1.29373 -236.303 -363.153 -0.111249
4.82906 0 0 -7.61347 38.0674 0.333921 -1.28191 -237.642 -371.707 -0.114547
4.86514 0 0 -7.55874 37.7937 0.345972 -1.26964 -238.916 -380.304 -0.117708
4.90121 0 0 -7.50441 37.522 0.357556 -1.25695 -240.126 -388.943 -0.120738
4.93729 0 0 -7.45045 37.2522 0.368671 -1.24385 -241.272 -397.628 -0.123643
4.97339 0 0 -7.39685 36.9842 0.379317 -1.23034 -242.354 -406.358 -0.126429
5.00953 0 0 -7.34357 36.7179 0.389494 -1.21645 -243.371 -415.136 -0.129101
5.04569 0 0 -7.29066 36.4533 0.399192 -1.20219 -244.321 -423.953 -0.131662
5.08173 0 0 -7.2383 36.1915 0.408376 -1.18764 -245.203 -432.774 -0.134107
5.11766 0 0 -7.18647 35.9324 0.417051 -1.17281 -246.015 -441.599 -0.136442
5.1535 0 0 -7.13515 35.6757 0.425227 -1.15771 -246.759 -450.429 -0.138672
5.18925 0 0 -7.08431 35.4215 0.43291 -1.14237 -247.436 -459.263 -0.140803
5.22493 0 0 -7.03393 35.1697 0.440108 -1.12679 -248.046 -468.104 -0.14284
5.26056 0 0 -6.984 34.92 0.446828 -1.11099 -248.589 -476.95 -0.144788
5.29613 0 0 -6.93448 34.6724 0.453077 -1.09499 -249.066 -485.802 -0.146649
5.33166 0 0 -6.88537 34.4269 0.458863 -1.07878 -249.478 -494.66 -0.14843
5.36717 0 0 -6.83666 34.1833 0.464193 -1.0624 -249.825 -503.523 -0.150133
5.40265 0 0 -6.78831 33.9416 0.469073 -1.04584 -250.107 -512.393 -0.151761
5.43812 0 0 -6.74033 33.7016 0.473512 -1.02912 -250.325 -521.268 -0.153319
5.47358 0 0 -6.69269 33.4634 0.477517 -1.01225 -250.479 -530.149 -0.15481
5.50905 0 0 -6.64538 33.2269 0.481094 -0.995253 -250.571 -539.034 -0.156235
5.54453 0 0 -6.5984 32.992 0.484252 -0.978128 -250.599 -547.925 -0.157599
5.58002 0 0 -6.55172 32.7586 0.486999 -0.960889 -250.565 -556.819 -0.158903
5.61555 0 0 -6.50534 32.5267 0.48934 -0.943547 -250.469 -565.718 -0.160151
5.6511 0 0 -6.45924 32.2962 0.491285 -0.926114 -250.312 -574.621 -0.161345
5.68669 0 0 -6.41343 32.0671 0.49284 -0.908599 -250.093 -583.526 -0.162486
5.72233 0 0 -6.36788 31.8394 0.494013 -0.891012 -249.814 -592.435 -0.163578
5.75802 0 0 -6.32258 31.6129 0.494813 -0.873364 -249.474 -601.345 -0.164622
5.79378 0 0 -6.27753 31.3877 0.495246 -0.855664 -249.074 -610.258 -0.16562
5.8296 0 0 -6.23272 31.1636 0.495321 -0.837923 -248.614 -619.171 -0.166574
5.86549 0 0 -6.18814 30.9407 0.495046 -0.820148 -248.096 -628.086 -0.167486
5.90146 0 0 -6.14378 30.7189 0.494428 -0.802349 -247.518 -637 -0.168357
5.93752 0 0 -6.09963 30.4981 0.493475 -0.784536 -246.882 -645.915 -0.169189
5.97368 0 0 -6.05568 30.2784 0.492196 -0.766717 -246.188 -654.828 -0.169984
6.00993 0 0 -6.01193 30.0596 0.490598 -0.7489 -245.437 -663.741 -0.170742
6.0463 0 0 -5.96836 29.8418 0.488689 -0.731094 -244.628 -672.651 -0.171467
6.08278 0 0 -5.92498 29.6249 0.486479 -0.713306 -243.763 -681.559 -0.172158
6.11938 0 0 -5.88176 29.4088 0.483974 -0.695545 -242.841 -690.465 -0.172817
6.15611 0 0 -5.83871 29.1936 0.481182 -0.677819 -241.862 -699.367 -0.173445
6.19298 0 0 -5.79582 28.9791 0.478113 -0.660134 -240.829 -708.265 -0.174044
6.22999 0 0 -5.75307 28.7653 0.474774 -0.642498 -239.74 -717.159 -0.174614
6.26716 0 0 -5.71046 28.5523 0.471174 -0.624918 -238.596 -726.049 -0.175157
6.30449 0 0 -5.66799 28.3399 0.46732 -0.6074 -237.397 -734.933 -0.175673
6.34199 0 0 -5.62564 28.1282 0.463221 -0.589952 -236.145 -743.812 -0.176164
6.37967 0 0 -5.5834 27.917 0.458886 -0.57258 -234.838 -752.685 -0.176631
6.41753 0 0 -5.54128 27.7064 0.454322 -0.555289 -233.478 -761.552 -0.177075
6.4556 0 0 -5.49925 27.4963 0.449537 -0.538086 -232.064 -770.412 -0.177495
6.49387 0 0 -5.45732 27.2866 0.444541 -0.520976 -230.598 -779.266 -0.177894
6.53236 0 0 -5.41547 27.0773 0.439341 -0.503965 -229.079 -788.113 -0.178272
6.57108 0 0 -5.37369 26.8685 0.433945 -0.487057 -227.508 -796.953 -0.178629
6.61005 0 0 -5.33198 26.6599 0.428362 -0.470258 -225.884 -805.786 -0.178967
6.64926 0 0 -5.29033 26.4516 0.422599 -0.453573 -224.209 -814.611 -0.179286
6.68874 0 0 -5.24872 26.2436 0.416666 -0.437004 -222.482 -823.429 -0.179587
6.7285 0 0 -5.20714 26.0357 0.41057 -0.420558 -220.703 -832.24 -0.179871
6.76856 0 0 -5.16559 25.828 0.404319 -0.404237 -218.873 -841.044 -0.180137
6.80893 0 0 -5.12406 25.6203 0.39792 -0.388044 -216.992 -849.842 -0.180388
6.84962 0 0 -5.08252 25.4126 0.391383 -0.371983 -215.059 -858.633 -0.180622
6.89067 0 0 -5.04097 25.2049 0.384715 -0.356057 -213.074 -867.419 -0.180842
6.93207 0 0 -4.9994 24.997 0.377924 -0.340267 -211.038 -876.2 -0.181046
6.97387 0 0 -4.95779 24.7889 0.371017 -0.324617 -208.95 -884.976 -0.181237
7.01607 0 0 -4.91611 24.5806 0.364002 -0.309106 -206.81 -893.75 -0.181414
7.05871 0 0 -4.87437 24.3718 0.356887 -0.293737 -204.617 -902.521 -0.181577
7.10181 0 0 -4.83253 24.1626 0.349678 -0.278509 -202.371 -911.293 -0.181728
7.14541 0 0 -4.79057 23.9529 0.342383 -0.263422 -200.072 -920.066 -0.181866
7.18954 0 0 -4.74848 23.7424 0.335009 -0.248476 -197.717 -928.843 -0.181993
7.23424 0 0 -4.70622 23.5311 0.327562 -0.233668 -195.307 -937.627 -0.182107
7.27955 0 0 -4.66376 23.3188 0.320048 -0.218996 -192.839 -946.421 -0.182211
7.32553 0 0 -4.62107 23.1054 0.312474 -0.204455 -190.313 -955.229 -0.182303
7.37223 0 0 -4.57811 22.8906 0.304844 -0.190042 -187.725 -964.056 -0.182385
7.41959 0 0 -4.53495 22.6747 0.297182 -0.175784 -185.081 -972.885 -0.182456
7.46663 0 0 -4.49248 22.4624 0.289663 -0.161982 -182.436 -981.529 -0.182515
7.51338 0 0 -4.45067 22.2534 0.282289 -0.148613 -179.793 -989.996 -0.182564
7.55988 0 0 -4.40947 22.0474 0.275063 -0.135655 -177.15 -998.295 -0.182603
7.60617 0 0 -4.36884 21.8442 0.267986 -0.123087 -174.507 -1006.43 -0.182634
7.65228 0 0 -4.32874 21.6437 0.261061 -0.110891 -171.865 -1014.42 -0.182655
7.69824 0 0 -4.28913 21.4456 0.25429 -0.099048 -169.224 -1022.26 -0.182669
7.74408 0 0 -4.24999 21.2499 0.247675 -0.0875436 -166.583 -1029.96 -0.182676
7.78983 0 0 -4.21128 21.0564 0.241218 -0.0763625 -163.943 -1037.51 -0.182676
7.83549 0 0 -4.17299 20.865 0.234921 -0.0654909 -161.304 -1044.94 -0.18267
7.88111 0 0 -4.1351 20.6755 0.228786 -0.0549154 -158.666 -1052.24 -0.182658
7.92669 0 0 -4.09757 20.4878 0.222815 -0.0446236 -156.029 -1059.41 -0.182641
7.97226 0 0 -4.0604 20.302 0.217009 -0.0346034 -153.394 -1066.46 -0.182618
8.01783 0 0 -4.02356 20.1178 0.211371 -0.0248431 -150.76 -1073.39 -0.182591
8.06342 0 0 -3.98704 19.9352 0.205901 -0.0153317 -148.129 -1080.2 -0.182559
8.10905 0 0 -3.95082 19.7541 0.200602 -0.00605823 -145.499 -1086.9 -0.182523
8.15473 0 0 -3.91488 19.5744 0.195473 0.00298786 -142.871 -1093.49 -0.182483
8.20048 0 0 -3.87923 19.3961 0.190517 0.0118169 -140.246 -1099.97 -0.182439
8.24632 0 0 -3.84383 19.2191 0.185734 0.0204389 -137.623 -1106.33 -0.182392
8.29225 0 0 -3.80868 19.0434 0.181124 0.0288638 -135.002 -1112.6 -0.182341
8.3383 0 0 -3.77376 18.8688 0.176689 0.0371015 -132.384 -1118.75 -0.182288
8.38448 0 0 -3.73907 18.6953 0.172428 0.0451615 -129.769 -1124.81 -0.182232
8.4308 0 0 -3.70459 18.5229 0.168343 0.0530534 -127.155 -1130.76 -0.182172
8.47728 0 0 -3.67031 18.3515 0.164433 0.0607867 -124.545 -1136.61 -0.182111
8.52394 0 0 -3.63622 18.1811 0.160698 0.0683707 -121.936 -1142.36 -0.182046
8.57079 0 0 -3.60231 18.0115 0.157138 0.0758147 -119.33 -1148.01 -0.18198
8.61784 0 0 -3.56857 17.8428 0.153754 0.0831282 -116.725 -1153.56 -0.181911
8.66511 0 0 -3.53499 17.6749 0.150543 0.0903203 -114.123 -1159.02 -0.181841
8.71263 0 0 -3.50155 17.5078 0.147507 0.0974005 -111.522 -1164.38 -0.181768
8.7604 0 0 -3.46826 17.3413 0.144644 0.104378 -108.922 -1169.64 -0.181694
8.80845 0 0 -3.43509 17.1754 0.141954 0.111263 -106.323 -1174.81 -0.181618
8.85679 0 0 -3.40204 17.0102 0.139436 0.118063 -103.725 -1179.89 -0.18154
8.90545 0 0 -3.36909 16.8455 0.137088 0.12479 -101.126 -1184.87 -0.181461
8.95444 0 0 -3.33624 16.6812 0.134911 0.131451 -98.5272 -1189.76 -0.18138
9.00378 0 0 -3.30348 16.5174 0.132902 0.138059 -95.9271 -1194.56 -0.181298
9.05351 0 0 -3.27078 16.3539 0.13106 0.144621 -93.3251 -1199.27 -0.181214
9.10365 0 0 -3.23815 16.1908 0.129384 0.151149 -90.7205 -1203.88 -0.181129
9.15421 0 0 -3.20557 16.0278 0.127873 0.157653 -88.1123 -1208.4 -0.181043
9.20524 0 0 -3.17302 15.8651 0.126524 0.164143 -85.4996 -1212.83 -0.180956
9.25677 0 0 -3.14049 15.7024 0.125337 0.170631 -82.8813 -1217.17 -0.180867
9.30855 0 0 -3.10813 15.5407 0.124315 0.177094 -80.2697 -1221.39 -0.180778
9.36036 0 0 -3.07609 15.3805 0.123457 0.183511 -77.6766 -1225.49 -0.180689
9.41222 0 0 -3.04435 15.2218 0.122757 0.189895 -75.1007 -1229.45 -0.180599
9.46415 0 0 -3.0129 15.0645 0.122209 0.196255 -72.5406 -1233.28 -0.180509
9.51618 0 0 -2.98171 14.9086 0.121806 0.202602 -69.995 -1236.99 -0.18042
9.56833 0 0 -2.95077 14.7539 0.121544 0.208947 -67.4625 -1240.57 -0.18033
9.62062 0 0 -2.92007 14.6004 0.121416 0.215299 -64.9419 -1244.03 -0.18024
9.67308 0 0 -2.8896 14.448 0.121416 0.221668 -62.4318 -1247.38 -0.18015
9.72573 0 0 -2.85933 14.2966 0.12154 0.228063 -59.931 -1250.6 -0.18006
9.77859 0 0 -2.82926 14.1463 0.121781 0.234494 -57.4382 -1253.7 -0.179971
9.83169 0 0 -2.79937 13.9968 0.122134 0.240969 -54.9521 -1256.68 -0.179881
9.88505 0 0 -2.76966 13.8483 0.122594 0.247497 -52.4714 -1259.55 -0.179791
9.93869 0 0 -2.7401 13.7005 0.123157 0.254088 -49.9946 -1262.3 -0.179702
9.99264 0 0 -2.71069 13.5535 0.123816 0.26075 -47.5203 -1264.93 -0.179612
10.0469 0 0 -2.68142 13.4071 0.124567 0.267491 -45.0472 -1267.44 -0.179523
10.1016 0 0 -2.65228 13.2614 0.125404 0.274321 -42.5737 -1269.83 -0.179434
10.1566 0 0 -2.62324 13.1162 0.126324 0.281248 -40.0982 -1272.11 -0.179344
10.2121 0 0 -2.59431 12.9715 0.127321 0.28828 -37.6191 -1274.26 -0.179255
10.268 0 0 -2.56546 12.8273 0.12839 0.295429 -35.1348 -1276.3 -0.179166
10.3244 0 0 -2.53669 12.6834 0.129526 0.302701 -32.6433 -1278.21 -0.179077
10.3813 0 0 -2.50797 12.5399 0.130725 0.310107 -30.1427 -1279.99 -0.178988
10.4388 0 0 -2.47931 12.3965 0.131983 0.317658 -27.631 -1281.66 -0.178899
10.4969 0 0 -2.45067 12.2533 0.133295 0.325362 -25.1059 -1283.19 -0.17881
10.5556 0 0 -2.42204 12.1102 0.134656 0.333232 -22.5652 -1284.59 -0.178722
10.615 0 0 -2.39342 11.9671 0.136061 0.341279 -20.006 -1285.85 -0.178633
10.6753 0 0 -2.36477 11.8238 0.137508 0.349515 -17.4256 -1286.98 -0.178544
10.7363 0 0 -2.33607 11.6804 0.13899 0.357954 -14.8209 -1287.96 -0.178455
10.7983 0 0 -2.30731 11.5365 0.140506 0.366611 -12.1882 -1288.8 -0.178365
10.8612 0 0 -2.27845 11.3922 0.142049 0.375503 -9.52352 -1289.48 -0.178276
10.9252 0 0 -2.24946 11.2473 0.143617 0.384648 -6.82238 -1290.01 -0.178186
10.9905 0 0 -2.2203 11.1015 0.145205 0.394068 -4.07945 -1290.36 -0.178096
11.057 0 0 -2.19093 10.9547 0.146811 0.403789 -1.2885 -1290.54 -0.178005
11.1251 0 0 -2.1613 10.8065 0.148431 0.41384 1.55794 -1290.53 -0.177914
11.194 0 0 -2.13172 10.6586 0.150041 0.424123 4.43165 -1290.33 -0.177823
11.2622 0 0 -2.10285 10.5142 0.1516 0.434406 7.26898 -1289.93 -0.177735
11.3298 0 0 -2.07462 10.3731 0.153107 0.444703 10.0764 -1289.34 -0.177648
11.3969 0 0 -2.04695 10.2348 0.154561 0.455028 12.8603 -1288.57 -0.177564
11.4637 0 0 -2.0198 10.099 0.155962 0.465394 15.6261 -1287.62 -0.177481
11.5302 0 0 -1.99312 9.96559 0.15731 0.475811 18.3784 -1286.49 -0.177401
11.5965 0 0 -1.96686 9.83429 0.158603 0.486286 21.1213 -1285.18 -0.177321
11.6627 0 0 -1.94098 9.70492 0.159841 0.496828 23.8582 -1283.69 -0.177243
11.7288 0 0 -1.91547 9.57735 0.161023 0.507443 26.5926 -1282.02 -0.177167
11.795 0 0 -1.89028 9.45142 0.162149 0.518137 29.3273 -1280.17 -0.177091
11.8613 0 0 -1.86541 9.32703 0.163219 0.528914 32.0652 -1278.14 -0.177017
11.9276 0 0 -1.84081 9.20405 0.164231 0.53978 34.8089 -1275.92 -0.176944
11.9942 0 0 -1.81648 9.08238 0.165187 0.55074 37.5608 -1273.51 -0.176872
12.0609 0 0 -1.79238 8.96192 0.166085 0.561797 40.3235 -1270.91 -0.176802
12.128 0 0 -1.76852 8.84259 0.166925 0.572957 43.0993 -1268.12 -0.176732
12.1953 0 0 -1.74486 8.7243 0.167708 0.584225 45.8905 -1265.12 -0.176663
12.263 0 0 -1.72139 8.60696 0.168434 0.595604 48.6995 -1261.92 -0.176594
