% Flood Neural Network. Isoperimetric problem results data file.
% Column data:
%  1 - Independent variable (t)
%  2 - Dependent variable (x)
%  3 - Dependent variable (y)

0.114 -0.130011 0.010895
0.115 -0.130868 0.0113091
0.116 -0.131721 0.0117279
0.117 -0.132569 0.0121511
0.118 -0.133412 0.0125789
0.119 -0.134251 0.0130111
0.12 -0.135085 0.0134479
0.121 -0.135914 0.013889
0.122 -0.136738 0.0143346
0.123 -0.137557 0.0147845
0.124 -0.138372 0.0152388
0.125 -0.139182 0.0156974
0.126 -0.139987 0.0161604
0.127 -0.140787 0.0166276
0.128 -0.141583 0.0170991
0.129 -0.142374 0.0175748
0.13 -0.14316 0.0180547
0.131 -0.143942 0.0185389
0.132 -0.144718 0.0190271
0.133 -0.14549 0.0195195
0.134 -0.146257 0.0200161
0.135 -0.14702 0.0205167
0.136 -0.147777 0.0210213
0.137 -0.14853 0.02153
0.138 -0.149279 0.0220427
0.139 -0.150022 0.0225594
0.14 -0.150761 0.0230801
0.141 -0.151495 0.0236047
0.142 -0.152225 0.0241332
0.143 -0.152949 0.0246655
0.144 -0.153669 0.0252018
0.145 -0.154385 0.0257419
0.146 -0.155095 0.0262858
0.147 -0.155801 0.0268334
0.148 -0.156503 0.0273849
0.149 -0.157199 0.0279401
0.15 -0.157891 0.028499
0.151 -0.158578 0.0290615
0.152 -0.159261 0.0296278
0.153 -0.159939 0.0301977
0.154 -0.160612 0.0307712
0.155 -0.16128 0.0313483
0.156 -0.161944 0.0319289
0.157 -0.162604 0.0325131
0.158 -0.163258 0.0331008
0.159 -0.163908 0.033692
0.16 -0.164553 0.0342867
0.161 -0.165194 0.0348848
0.162 -0.16583 0.0354863
0.163 -0.166461 0.0360912
0.164 -0.167088 0.0366995
0.165 -0.16771 0.0373112
0.166 -0.168328 0.0379261
0.167 -0.168941 0.0385444
0.168 -0.169549 0.0391659
0.169 -0.170152 0.0397907
0.17 -0.170751 0.0404186
0.171 -0.171346 0.0410498
0.172 -0.171936 0.0416842
0.173 -0.172521 0.0423217
0.174 -0.173101 0.0429623
0.175 -0.173677 0.043606
0.176 -0.174249 0.0442528
0.177 -0.174816 0.0449027
0.178 -0.175378 0.0455556
0.179 -0.175936 0.0462115
0.18 -0.176489 0.0468703
0.181 -0.177037 0.0475321
0.182 -0.177581 0.0481969
0.183 -0.178121 0.0488645
0.184 -0.178655 0.049535
0.185 -0.179186 0.0502084
0.186 -0.179711 0.0508847
0.187 -0.180233 0.0515637
0.188 -0.180749 0.0522455
0.189 -0.181261 0.0529301
0.19 -0.181769 0.0536174
0.191 -0.182272 0.0543074
0.192 -0.18277 0.0550001
0.193 -0.183264 0.0556955
0.194 -0.183754 0.0563935
0.195 -0.184238 0.0570941
0.196 -0.184719 0.0577973
0.197 -0.185195 0.0585031
0.198 -0.185666 0.0592114
0.199 -0.186133 0.0599222
0.2 -0.186595 0.0606356
0.201 -0.187053 0.0613514
0.202 -0.187506 0.0620696
0.203 -0.187955 0.0627903
0.204 -0.188399 0.0635134
0.205 -0.188839 0.0642388
0.206 -0.189275 0.0649666
0.207 -0.189706 0.0656968
0.208 -0.190132 0.0664292
0.209 -0.190554 0.0671639
0.21 -0.190971 0.0679009
0.211 -0.191384 0.0686401
0.212 -0.191793 0.0693815
0.213 -0.192197 0.0701251
0.214 -0.192597 0.0708708
0.215 -0.192992 0.0716187
0.216 -0.193383 0.0723687
0.217 -0.193769 0.0731208
0.218 -0.194151 0.0738749
0.219 -0.194528 0.0746311
0.22 -0.194901 0.0753893
0.221 -0.19527 0.0761495
0.222 -0.195634 0.0769117
0.223 -0.195994 0.0776758
0.224 -0.196349 0.0784419
0.225 -0.1967 0.0792098
0.226 -0.197047 0.0799796
0.227 -0.197389 0.0807513
0.228 -0.197727 0.0815248
0.229 -0.19806 0.0823001
0.23 -0.198389 0.0830772
0.231 -0.198714 0.0838561
0.232 -0.199034 0.0846366
0.233 -0.19935 0.0854189
0.234 -0.199661 0.0862029
0.235 -0.199968 0.0869885
0.236 -0.200271 0.0877758
0.237 -0.200569 0.0885647
0.238 -0.200863 0.0893552
0.239 -0.201153 0.0901473
0.24 -0.201438 0.0909409
0.241 -0.201719 0.091736
0.242 -0.201996 0.0925327
0.243 -0.202268 0.0933308
0.244 -0.202536 0.0941303
0.245 -0.202799 0.0949313
0.246 -0.203059 0.0957337
0.247 -0.203314 0.0965375
0.248 -0.203564 0.0973427
0.249 -0.20381 0.0981492
0.25 -0.204052 0.098957
0.251 -0.20429 0.099766
0.252 -0.204524 0.100576
0.253 -0.204753 0.101388
0.254 -0.204977 0.102201
0.255 -0.205198 0.103015
0.256 -0.205414 0.10383
0.257 -0.205626 0.104646
0.258 -0.205834 0.105464
0.259 -0.206037 0.106282
0.26 -0.206236 0.107102
0.261 -0.206431 0.107923
0.262 -0.206622 0.108745
0.263 -0.206808 0.109567
0.264 -0.20699 0.110391
0.265 -0.207168 0.111216
0.266 -0.207342 0.112042
0.267 -0.207511 0.112868
0.268 -0.207676 0.113696
0.269 -0.207837 0.114524
0.27 -0.207994 0.115353
0.271 -0.208147 0.116183
0.272 -0.208295 0.117014
0.273 -0.208439 0.117846
0.274 -0.208579 0.118678
0.275 -0.208715 0.119512
0.276 -0.208846 0.120346
0.277 -0.208973 0.12118
0.278 -0.209096 0.122015
0.279 -0.209215 0.122851
0.28 -0.20933 0.123688
0.281 -0.209441 0.124525
0.282 -0.209547 0.125363
0.283 -0.209649 0.126201
0.284 -0.209747 0.12704
0.285 -0.209841 0.127879
0.286 -0.209931 0.128719
0.287 -0.210016 0.129559
0.288 -0.210098 0.1304
0.289 -0.210175 0.131241
0.29 -0.210248 0.132083
0.291 -0.210318 0.132925
0.292 -0.210382 0.133767
0.293 -0.210443 0.13461
0.294 -0.2105 0.135453
0.295 -0.210553 0.136296
0.296 -0.210601 0.137139
0.297 -0.210646 0.137983
0.298 -0.210686 0.138827
0.299 -0.210722 0.139671
0.3 -0.210754 0.140516
0.301 -0.210782 0.14136
0.302 -0.210806 0.142205
0.303 -0.210826 0.14305
0.304 -0.210842 0.143895
0.305 -0.210854 0.14474
0.306 -0.210861 0.145585
0.307 -0.210865 0.14643
0.308 -0.210865 0.147275
0.309 -0.21086 0.14812
0.31 -0.210852 0.148965
0.311 -0.210839 0.14981
0.312 -0.210823 0.150654
0.313 -0.210802 0.151499
0.314 -0.210778 0.152344
0.315 -0.210749 0.153188
0.316 -0.210717 0.154032
0.317 -0.21068 0.154876
0.318 -0.21064 0.15572
0.319 -0.210595 0.156564
0.32 -0.210547 0.157407
0.321 -0.210494 0.15825
0.322 -0.210438 0.159093
0.323 -0.210377 0.159936
0.324 -0.210313 0.160778
0.325 -0.210245 0.161619
0.326 -0.210172 0.162461
0.327 -0.210096 0.163302
0.328 -0.210016 0.164142
0.329 -0.209932 0.164982
0.33 -0.209844 0.165822
0.331 -0.209752 0.166661
0.332 -0.209656 0.1675
0.333 -0.209556 0.168338
0.334 -0.209452 0.169175
0.335 -0.209345 0.170012
0.336 -0.209233 0.170848
0.337 -0.209118 0.171684
0.338 -0.208998 0.172519
0.339 -0.208875 0.173353
0.34 -0.208748 0.174187
0.341 -0.208617 0.17502
0.342 -0.208483 0.175852
0.343 -0.208344 0.176684
0.344 -0.208201 0.177514
0.345 -0.208055 0.178344
0.346 -0.207905 0.179174
0.347 -0.207751 0.180002
0.348 -0.207593 0.180829
0.349 -0.207431 0.181656
0.35 -0.207266 0.182481
0.351 -0.207097 0.183306
0.352 -0.206923 0.18413
0.353 -0.206747 0.184953
0.354 -0.206566 0.185775
0.355 -0.206381 0.186596
0.356 -0.206193 0.187415
0.357 -0.206001 0.188234
0.358 -0.205805 0.189052
0.359 -0.205606 0.189869
0.36 -0.205402 0.190684
0.361 -0.205195 0.191499
0.362 -0.204984 0.192312
0.363 -0.20477 0.193124
0.364 -0.204552 0.193935
0.365 -0.20433 0.194745
0.366 -0.204104 0.195553
0.367 -0.203874 0.19636
0.368 -0.203641 0.197166
0.369 -0.203404 0.197971
0.37 -0.203164 0.198774
0.371 -0.20292 0.199576
0.372 -0.202672 0.200377
0.373 -0.20242 0.201176
0.374 -0.202165 0.201974
0.375 -0.201906 0.202771
0.376 -0.201643 0.203566
0.377 -0.201377 0.20436
0.378 -0.201107 0.205152
0.379 -0.200834 0.205943
0.38 -0.200556 0.206732
0.381 -0.200276 0.207519
0.382 -0.199991 0.208306
0.383 -0.199703 0.20909
0.384 -0.199412 0.209873
0.385 -0.199116 0.210654
0.386 -0.198818 0.211434
0.387 -0.198515 0.212212
0.388 -0.198209 0.212989
0.389 -0.1979 0.213763
0.39 -0.197587 0.214536
0.391 -0.19727 0.215308
0.392 -0.19695 0.216077
0.393 -0.196626 0.216845
0.394 -0.196299 0.217611
0.395 -0.195968 0.218375
0.396 -0.195634 0.219137
0.397 -0.195296 0.219898
0.398 -0.194955 0.220657
0.399 -0.19461 0.221413
0.4 -0.194262 0.222168
0.401 -0.19391 0.222921
0.402 -0.193555 0.223672
0.403 -0.193196 0.224421
0.404 -0.192834 0.225168
0.405 -0.192468 0.225913
0.406 -0.192099 0.226656
0.407 -0.191726 0.227397
0.408 -0.19135 0.228136
0.409 -0.190971 0.228873
0.41 -0.190588 0.229608
0.411 -0.190202 0.230341
0.412 -0.189812 0.231071
0.413 -0.189419 0.231799
0.414 -0.189023 0.232526
0.415 -0.188623 0.23325
0.416 -0.18822 0.233972
0.417 -0.187814 0.234691
0.418 -0.187404 0.235409
0.419 -0.186991 0.236124
0.42 -0.186574 0.236836
0.421 -0.186154 0.237547
0.422 -0.185731 0.238255
0.423 -0.185305 0.238961
0.424 -0.184875 0.239665
0.425 -0.184442 0.240366
0.426 -0.184005 0.241065
0.427 -0.183566 0.241761
0.428 -0.183123 0.242455
0.429 -0.182676 0.243146
0.43 -0.182227 0.243835
0.431 -0.181774 0.244522
0.432 -0.181318 0.245206
0.433 -0.180859 0.245887
0.434 -0.180397 0.246566
0.435 -0.179931 0.247243
0.436 -0.179462 0.247917
0.437 -0.17899 0.248588
0.438 -0.178515 0.249257
0.439 -0.178037 0.249923
0.44 -0.177555 0.250586
0.441 -0.17707 0.251247
0.442 -0.176583 0.251905
0.443 -0.176092 0.25256
0.444 -0.175597 0.253213
0.445 -0.1751 0.253863
0.446 -0.1746 0.25451
0.447 -0.174096 0.255154
0.448 -0.17359 0.255796
0.449 -0.17308 0.256435
0.45 -0.172567 0.257071
0.451 -0.172051 0.257704
0.452 -0.171532 0.258334
0.453 -0.17101 0.258962
0.454 -0.170485 0.259586
0.455 -0.169957 0.260208
0.456 -0.169426 0.260827
0.457 -0.168892 0.261442
0.458 -0.168355 0.262055
0.459 -0.167815 0.262665
0.46 -0.167272 0.263272
0.461 -0.166726 0.263876
0.462 -0.166177 0.264477
0.463 -0.165625 0.265075
0.464 -0.16507 0.265669
0.465 -0.164512 0.266261
0.466 -0.163951 0.26685
0.467 -0.163387 0.267435
0.468 -0.162821 0.268018
0.469 -0.162251 0.268597
0.47 -0.161679 0.269173
0.471 -0.161103 0.269746
0.472 -0.160525 0.270316
0.473 -0.159944 0.270882
0.474 -0.15936 0.271445
0.475 -0.158773 0.272006
0.476 -0.158184 0.272562
0.477 -0.157592 0.273116
0.478 -0.156996 0.273666
0.479 -0.156398 0.274213
0.48 -0.155798 0.274757
0.481 -0.155194 0.275297
0.482 -0.154588 0.275834
0.483 -0.153979 0.276368
0.484 -0.153367 0.276898
0.485 -0.152752 0.277425
0.486 -0.152135 0.277948
0.487 -0.151515 0.278468
0.488 -0.150892 0.278985
0.489 -0.150267 0.279498
0.49 -0.149639 0.280008
0.491 -0.149008 0.280514
0.492 -0.148375 0.281017
0.493 -0.147739 0.281516
0.494 -0.1471 0.282011
0.495 -0.146459 0.282504
0.496 -0.145815 0.282992
0.497 -0.145169 0.283477
0.498 -0.14452 0.283958
0.499 -0.143868 0.284436
0.5 -0.143214 0.28491
0.501 -0.142557 0.285381
0.502 -0.141898 0.285848
0.503 -0.141236 0.286311
0.504 -0.140572 0.28677
0.505 -0.139905 0.287226
0.506 -0.139235 0.287678
0.507 -0.138564 0.288127
0.508 -0.137889 0.288571
0.509 -0.137213 0.289012
0.51 -0.136533 0.289449
0.511 -0.135852 0.289883
0.512 -0.135168 0.290312
0.513 -0.134481 0.290738
0.514 -0.133792 0.29116
0.515 -0.133101 0.291578
0.516 -0.132408 0.291992
0.517 -0.131712 0.292403
0.518 -0.131013 0.292809
0.519 -0.130313 0.293212
0.52 -0.12961 0.29361
0.521 -0.128904 0.294005
0.522 -0.128197 0.294396
0.523 -0.127487 0.294783
0.524 -0.126775 0.295166
0.525 -0.126061 0.295545
0.526 -0.125344 0.29592
0.527 -0.124625 0.296291
0.528 -0.123904 0.296658
0.529 -0.123181 0.297021
0.53 -0.122455 0.29738
0.531 -0.121728 0.297735
0.532 -0.120998 0.298085
0.533 -0.120266 0.298432
0.534 -0.119532 0.298775
0.535 -0.118796 0.299113
0.536 -0.118058 0.299448
0.537 -0.117317 0.299778
0.538 -0.116575 0.300104
0.539 -0.11583 0.300426
0.54 -0.115084 0.300744
0.541 -0.114335 0.301058
0.542 -0.113584 0.301367
0.543 -0.112832 0.301673
0.544 -0.112077 0.301974
0.545 -0.11132 0.302271
0.546 -0.110562 0.302563
0.547 -0.109801 0.302852
0.548 -0.109039 0.303136
0.549 -0.108275 0.303416
0.55 -0.107508 0.303691
0.551 -0.10674 0.303962
0.552 -0.10597 0.304229
0.553 -0.105198 0.304492
0.554 -0.104424 0.30475
0.555 -0.103649 0.305004
0.556 -0.102871 0.305254
0.557 -0.102092 0.305499
0.558 -0.101311 0.30574
0.559 -0.100528 0.305977
0.56 -0.0997439 0.306209
0.561 -0.0989577 0.306436
0.562 -0.0981697 0.30666
0.563 -0.0973801 0.306878
0.564 -0.0965887 0.307093
0.565 -0.0957957 0.307303
0.566 -0.095001 0.307508
0.567 -0.0942046 0.307709
0.568 -0.0934067 0.307906
0.569 -0.0926071 0.308098
0.57 -0.091806 0.308285
0.571 -0.0910032 0.308469
0.572 -0.090199 0.308647
0.573 -0.0893931 0.308821
0.574 -0.0885858 0.30899
0.575 -0.0877769 0.309155
0.576 -0.0869665 0.309316
0.577 -0.0861547 0.309471
0.578 -0.0853414 0.309623
0.579 -0.0845267 0.309769
0.58 -0.0837105 0.309911
0.581 -0.0828929 0.310049
0.582 -0.082074 0.310181
0.583 -0.0812536 0.31031
0.584 -0.080432 0.310433
0.585 -0.0796089 0.310552
0.586 -0.0787846 0.310666
0.587 -0.0779589 0.310776
0.588 -0.077132 0.310881
0.589 -0.0763038 0.310981
0.59 -0.0754744 0.311076
0.591 -0.0746437 0.311167
0.592 -0.0738118 0.311253
0.593 -0.0729788 0.311335
0.594 -0.0721445 0.311411
0.595 -0.0713091 0.311483
0.596 -0.0704726 0.31155
0.597 -0.0696349 0.311613
0.598 -0.0687961 0.31167
0.599 -0.0679563 0.311723
0.6 -0.0671154 0.311771
0.601 -0.0662735 0.311815
0.602 -0.0654305 0.311853
0.603 -0.0645865 0.311887
0.604 -0.0637416 0.311916
0.605 -0.0628956 0.31194
0.606 -0.0620488 0.31196
0.607 -0.061201 0.311974
0.608 -0.0603523 0.311984
0.609 -0.0595027 0.311989
0.61 -0.0586522 0.311989
0.611 -0.0578009 0.311984
0.612 -0.0569488 0.311974
0.613 -0.0560958 0.31196
0.614 -0.0552421 0.311941
0.615 -0.0543876 0.311916
0.616 -0.0535324 0.311887
0.617 -0.0526764 0.311853
0.618 -0.0518198 0.311814
0.619 -0.0509624 0.31177
0.62 -0.0501044 0.311721
0.621 -0.0492458 0.311668
0.622 -0.0483865 0.311609
0.623 -0.0475266 0.311546
0.624 -0.0466662 0.311477
0.625 -0.0458052 0.311404
0.626 -0.0449436 0.311325
0.627 -0.0440816 0.311242
0.628 -0.043219 0.311154
0.629 -0.042356 0.311061
0.63 -0.0414926 0.310963
0.631 -0.0406287 0.31086
0.632 -0.0397644 0.310751
0.633 -0.0388997 0.310638
0.634 -0.0380347 0.31052
0.635 -0.0371693 0.310397
0.636 -0.0363037 0.310269
0.637 -0.0354377 0.310136
0.638 -0.0345715 0.309998
0.639 -0.033705 0.309855
0.64 -0.0328383 0.309707
0.641 -0.0319714 0.309554
0.642 -0.0311043 0.309396
0.643 -0.0302371 0.309233
0.644 -0.0293697 0.309065
0.645 -0.0285023 0.308892
0.646 -0.0276348 0.308714
0.647 -0.0267672 0.308531
0.648 -0.0258995 0.308342
0.649 -0.0250319 0.308149
0.65 -0.0241643 0.307951
0.651 -0.0232967 0.307747
0.652 -0.0224292 0.307539
0.653 -0.0215618 0.307326
0.654 -0.0206944 0.307107
0.655 -0.0198273 0.306884
0.656 -0.0189603 0.306655
0.657 -0.0180934 0.306421
0.658 -0.0172268 0.306183
0.659 -0.0163605 0.305939
0.66 -0.0154943 0.30569
0.661 -0.0146285 0.305436
0.662 -0.013763 0.305177
0.663 -0.0128979 0.304913
0.664 -0.0120331 0.304644
0.665 -0.0111687 0.30437
0.666 -0.0103047 0.304091
0.667 -0.00944116 0.303806
0.668 -0.0085781 0.303517
0.669 -0.00771554 0.303222
0.67 -0.0068535 0.302923
0.671 -0.00599202 0.302618
0.672 -0.00513111 0.302308
0.673 -0.00427081 0.301994
0.674 -0.00341114 0.301674
0.675 -0.00255214 0.301349
0.676 -0.00169382 0.301019
0.677 -0.000836215 0.300684
0.678 2.0644e-005 0.300343
0.679 0.000876731 0.299998
0.68 0.00173202 0.299648
0.681 0.00258648 0.299292
0.682 0.00344008 0.298932
0.683 0.00429281 0.298566
0.684 0.00514461 0.298196
0.685 0.00599548 0.29782
0.686 0.00684538 0.297439
0.687 0.00769427 0.297053
0.688 0.00854214 0.296662
0.689 0.00938895 0.296266
0.69 0.0102347 0.295865
0.691 0.0110793 0.295459
0.692 0.0119228 0.295048
0.693 0.012765 0.294632
0.694 0.0136061 0.29421
0.695 0.014446 0.293784
0.696 0.0152845 0.293352
0.697 0.0161218 0.292916
0.698 0.0169578 0.292474
0.699 0.0177924 0.292028
0.7 0.0186256 0.291576
0.701 0.0194574 0.291119
0.702 0.0202877 0.290658
0.703 0.0211166 0.290191
0.704 0.0219439 0.289719
0.705 0.0227697 0.289242
0.706 0.023594 0.288761
0.707 0.0244166 0.288274
0.708 0.0252375 0.287782
0.709 0.0260569 0.287285
0.71 0.0268745 0.286783
0.711 0.0276903 0.286276
0.712 0.0285044 0.285764
0.713 0.0293167 0.285248
0.714 0.0301272 0.284726
0.715 0.0309357 0.284199
0.716 0.0317424 0.283667
0.717 0.0325472 0.28313
0.718 0.03335 0.282589
0.719 0.0341508 0.282042
0.72 0.0349495 0.28149
0.721 0.0357462 0.280934
0.722 0.0365407 0.280372
0.723 0.0373332 0.279806
0.724 0.0381234 0.279234
0.725 0.0389115 0.278658
0.726 0.0396973 0.278077
0.727 0.0404808 0.27749
0.728 0.041262 0.276899
0.729 0.0420409 0.276303
0.73 0.0428174 0.275702
0.731 0.0435915 0.275097
0.732 0.0443631 0.274486
0.733 0.0451322 0.273871
0.734 0.0458988 0.27325
0.735 0.0466628 0.272625
0.736 0.0474243 0.271995
0.737 0.048183 0.27136
0.738 0.0489392 0.27072
0.739 0.0496926 0.270076
0.74 0.0504432 0.269427
0.741 0.0511911 0.268772
0.742 0.0519362 0.268113
0.743 0.0526784 0.26745
0.744 0.0534177 0.266781
0.745 0.054154 0.266108
0.746 0.0548874 0.26543
0.747 0.0556178 0.264747
0.748 0.0563451 0.26406
0.749 0.0570693 0.263367
0.75 0.0577904 0.262671
0.751 0.0585083 0.261969
0.752 0.0592231 0.261263
0.753 0.0599345 0.260552
0.754 0.0606427 0.259836
0.755 0.0613476 0.259115
0.756 0.0620491 0.25839
0.757 0.0627472 0.257661
0.758 0.0634418 0.256927
0.759 0.064133 0.256188
0.76 0.0648206 0.255444
0.761 0.0655046 0.254696
0.762 0.0661851 0.253943
0.763 0.0668619 0.253186
0.764 0.067535 0.252424
0.765 0.0682043 0.251658
0.766 0.0688699 0.250887
0.767 0.0695317 0.250112
0.768 0.0701896 0.249332
0.769 0.0708435 0.248548
0.77 0.0714936 0.247759
0.771 0.0721396 0.246965
0.772 0.0727817 0.246168
0.773 0.0734196 0.245366
0.774 0.0740534 0.244559
0.775 0.0746831 0.243748
0.776 0.0753085 0.242932
0.777 0.0759297 0.242113
0.778 0.0765466 0.241289
0.779 0.0771592 0.24046
0.78 0.0777674 0.239627
0.781 0.0783711 0.23879
0.782 0.0789704 0.237949
0.783 0.0795651 0.237103
0.784 0.0801553 0.236253
0.785 0.0807408 0.235399
0.786 0.0813217 0.23454
0.787 0.0818979 0.233678
0.788 0.0824694 0.232811
0.789 0.083036 0.23194
0.79 0.0835978 0.231064
0.791 0.0841548 0.230185
0.792 0.0847067 0.229301
0.793 0.0852537 0.228414
0.794 0.0857957 0.227522
0.795 0.0863325 0.226626
0.796 0.0868643 0.225726
0.797 0.0873908 0.224822
0.798 0.0879122 0.223914
0.799 0.0884282 0.223002
0.8 0.088939 0.222086
0.801 0.0894443 0.221167
0.802 0.0899443 0.220243
0.803 0.0904387 0.219315
0.804 0.0909277 0.218383
0.805 0.091411 0.217448
0.806 0.0918888 0.216508
0.807 0.0923609 0.215565
0.808 0.0928272 0.214618
0.809 0.0932878 0.213667
0.81 0.0937425 0.212712
0.811 0.0941914 0.211754
0.812 0.0946343 0.210791
0.813 0.0950713 0.209825
0.814 0.0955022 0.208856
0.815 0.095927 0.207883
0.816 0.0963457 0.206906
0.817 0.0967582 0.205925
0.818 0.0971645 0.204941
0.819 0.0975644 0.203953
0.82 0.097958 0.202962
0.821 0.0983452 0.201967
0.822 0.098726 0.200968
0.823 0.0991002 0.199966
0.824 0.0994678 0.198961
0.825 0.0998289 0.197952
0.826 0.100183 0.19694
0.827 0.100531 0.195924
0.828 0.100872 0.194905
0.829 0.101206 0.193883
0.83 0.101533 0.192857
0.831 0.101853 0.191828
0.832 0.102166 0.190796
0.833 0.102472 0.18976
0.834 0.102771 0.188722
0.835 0.103063 0.18768
0.836 0.103347 0.186635
0.837 0.103624 0.185586
0.838 0.103894 0.184535
0.839 0.104157 0.183481
0.84 0.104411 0.182423
0.841 0.104659 0.181363
0.842 0.104899 0.180299
0.843 0.105131 0.179233
0.844 0.105355 0.178163
0.845 0.105572 0.177091
0.846 0.105781 0.176016
0.847 0.105982 0.174938
0.848 0.106175 0.173857
0.849 0.10636 0.172773
0.85 0.106537 0.171687
0.851 0.106705 0.170597
0.852 0.106866 0.169505
0.853 0.107018 0.168411
0.854 0.107162 0.167314
0.855 0.107298 0.166214
0.856 0.107425 0.165111
0.857 0.107544 0.164006
0.858 0.107654 0.162899
0.859 0.107755 0.161788
0.86 0.107848 0.160676
0.861 0.107932 0.159561
0.862 0.108007 0.158444
0.863 0.108073 0.157324
0.864 0.108131 0.156202
0.865 0.108179 0.155078
0.866 0.108218 0.153951
0.867 0.108248 0.152822
0.868 0.108269 0.151691
0.869 0.10828 0.150558
0.87 0.108282 0.149423
0.871 0.108275 0.148285
0.872 0.108258 0.147146
0.873 0.108232 0.146004
0.874 0.108196 0.144861
0.875 0.108151 0.143715
0.876 0.108095 0.142568
0.877 0.10803 0.141419
0.878 0.107955 0.140268
0.879 0.10787 0.139115
0.88 0.107775 0.13796
0.881 0.107669 0.136804
0.882 0.107554 0.135645
0.883 0.107428 0.134486
0.884 0.107292 0.133324
0.885 0.107146 0.132161
0.886 0.106989 0.130997
0.887 0.106822 0.129831
0.888 0.106644 0.128663
0.889 0.106455 0.127495
0.89 0.106256 0.126324
0.891 0.106045 0.125153
0.892 0.105824 0.12398
0.893 0.105592 0.122806
0.894 0.105349 0.12163
0.895 0.105095 0.120453
