% Automobile problem: 
% Final position: 0.0660666
% Final position error: 0.933933
% Final velocity: 0.0678003
% Final velocity error: -0.0678003
% Final time: 1.95024
% Column data:
%  1 - Time
%  2 - Position
%  3 - Velocity
%  4 - Acceleration
0.16187 0.00111365 0.0130492 0.0674777
0.16382 0.00113923 0.0131805 0.0671768
0.165771 0.00116506 0.0133112 0.0668767
0.167721 0.00119115 0.0134414 0.0665773
0.169671 0.00121749 0.0135709 0.0662787
0.171621 0.00124408 0.0136999 0.0659807
0.173572 0.00127093 0.0138283 0.0656835
0.175522 0.00129802 0.0139561 0.065387
0.177472 0.00132536 0.0140833 0.0650912
0.179422 0.00135295 0.01421 0.0647962
0.181373 0.00138079 0.014336 0.0645018
0.183323 0.00140887 0.0144616 0.0642082
0.185273 0.00143719 0.0145865 0.0639153
0.187223 0.00146576 0.0147109 0.0636232
0.189174 0.00149457 0.0148346 0.0633317
0.191124 0.00152362 0.0149579 0.063041
0.193074 0.00155292 0.0150805 0.062751
0.195024 0.00158245 0.0152026 0.0624617
0.196975 0.00161221 0.0153242 0.0621732
0.198925 0.00164222 0.0154451 0.0618853
0.200875 0.00167246 0.0155656 0.0615982
0.202825 0.00170293 0.0156854 0.0613118
0.204776 0.00173364 0.0158047 0.0610262
0.206726 0.00176458 0.0159234 0.0607412
0.208676 0.00179575 0.0160416 0.060457
0.210626 0.00182715 0.0161593 0.0601735
0.212577 0.00185877 0.0162763 0.0598907
0.214527 0.00189063 0.0163929 0.0596086
0.216477 0.00192271 0.0165088 0.0593273
0.218427 0.00195502 0.0166243 0.0590467
0.220378 0.00198756 0.0167391 0.0587668
0.222328 0.00202031 0.0168535 0.0584876
0.224278 0.00205329 0.0169673 0.0582092
0.226228 0.00208649 0.0170805 0.0579315
0.228178 0.00211991 0.0171932 0.0576544
0.230129 0.00215356 0.0173054 0.0573782
0.232079 0.00218741 0.017417 0.0571026
0.234029 0.00222149 0.0175281 0.0568278
0.235979 0.00225578 0.0176387 0.0565536
0.23793 0.00229029 0.0177487 0.0562802
0.23988 0.00232501 0.0178582 0.0560076
0.24183 0.00235994 0.0179672 0.0557356
0.24378 0.00239509 0.0180756 0.0554644
0.245731 0.00243045 0.0181835 0.0551939
0.247681 0.00246601 0.0182909 0.0549241
0.249631 0.00250179 0.0183978 0.054655
0.251581 0.00253777 0.0185041 0.0543867
0.253532 0.00257397 0.0186099 0.0541191
0.255482 0.00261036 0.0187152 0.0538522
0.257432 0.00264696 0.0188199 0.053586
0.259382 0.00268377 0.0189242 0.0533205
0.261333 0.00272078 0.0190279 0.0530558
0.263283 0.00275799 0.0191311 0.0527918
0.265233 0.0027954 0.0192338 0.0525285
0.267183 0.00283301 0.019336 0.0522659
0.269134 0.00287082 0.0194377 0.0520041
0.271084 0.00290882 0.0195389 0.051743
0.273034 0.00294703 0.0196395 0.0514826
0.274984 0.00298543 0.0197397 0.0512229
0.276935 0.00302402 0.0198393 0.0509639
0.278885 0.00306281 0.0199385 0.0507057
0.280835 0.00310179 0.0200371 0.0504482
0.282785 0.00314096 0.0201352 0.0501914
0.284736 0.00318033 0.0202329 0.0499353
0.286686 0.00321988 0.02033 0.04968
0.288636 0.00325962 0.0204266 0.0494253
0.290586 0.00329955 0.0205228 0.0491714
0.292537 0.00333967 0.0206184 0.0489183
0.294487 0.00337998 0.0207136 0.0486658
0.296437 0.00342047 0.0208083 0.0484141
0.298387 0.00346114 0.0209024 0.048163
0.300337 0.00350199 0.0209961 0.0479127
0.302288 0.00354303 0.0210893 0.0476632
0.304238 0.00358425 0.021182 0.0474143
0.306188 0.00362565 0.0212742 0.0471662
0.308138 0.00366723 0.021366 0.0469188
0.310089 0.00370899 0.0214573 0.0466721
0.312039 0.00375093 0.021548 0.0464262
0.313989 0.00379304 0.0216383 0.0461809
0.315939 0.00383533 0.0217282 0.0459364
0.31789 0.00387779 0.0218175 0.0456926
0.31984 0.00392042 0.0219064 0.0454495
0.32179 0.00396323 0.0219948 0.0452072
0.32374 0.00400621 0.0220827 0.0449655
0.325691 0.00404937 0.0221702 0.0447246
0.327641 0.00409269 0.0222572 0.0444845
0.329591 0.00413618 0.0223437 0.044245
0.331541 0.00417984 0.0224297 0.0440063
0.333492 0.00422367 0.0225153 0.0437682
0.335442 0.00426766 0.0226005 0.0435309
0.337392 0.00431182 0.0226851 0.0432944
0.339342 0.00435614 0.0227693 0.0430585
0.341293 0.00440063 0.0228531 0.0428234
0.343243 0.00444528 0.0229364 0.042589
0.345193 0.00449009 0.0230192 0.0423553
0.347143 0.00453507 0.0231016 0.0421223
0.349094 0.0045802 0.0231835 0.0418901
0.351044 0.00462549 0.023265 0.0416586
0.352994 0.00467094 0.023346 0.0414278
0.354944 0.00471655 0.0234266 0.0411977
0.356895 0.00476232 0.0235067 0.0409683
0.358845 0.00480824 0.0235864 0.0407397
0.360795 0.00485432 0.0236656 0.0405118
0.362745 0.00490055 0.0237444 0.0402846
0.364696 0.00494693 0.0238227 0.0400581
0.366646 0.00499347 0.0239006 0.0398324
0.368596 0.00504015 0.0239781 0.0396074
0.370546 0.00508699 0.0240551 0.0393831
0.372496 0.00513398 0.0241317 0.0391595
0.374447 0.00518112 0.0242078 0.0389366
0.376397 0.0052284 0.0242836 0.0387145
0.378347 0.00527584 0.0243589 0.0384931
0.380297 0.00532341 0.0244337 0.0382724
0.382248 0.00537114 0.0245081 0.0380524
0.384198 0.00541901 0.0245821 0.0378332
0.386148 0.00546702 0.0246557 0.0376147
0.388098 0.00551518 0.0247288 0.0373969
0.390049 0.00556348 0.0248016 0.0371798
0.391999 0.00561191 0.0248739 0.0369634
0.393949 0.00566049 0.0249457 0.0367478
0.395899 0.00570921 0.0250172 0.0365329
0.39785 0.00575807 0.0250882 0.0363187
0.3998 0.00580707 0.0251589 0.0361052
0.40175 0.00585621 0.0252291 0.0358925
0.4037 0.00590548 0.0252989 0.0356805
0.405651 0.00595488 0.0253682 0.0354692
0.407601 0.00600442 0.0254372 0.0352586
0.409551 0.0060541 0.0255058 0.0350487
0.411501 0.00610391 0.0255739 0.0348396
0.413452 0.00615385 0.0256417 0.0346312
0.415402 0.00620392 0.025709 0.0344235
0.417352 0.00625413 0.0257759 0.0342165
0.419302 0.00630446 0.0258425 0.0340103
0.421253 0.00635493 0.0259086 0.0338047
0.423203 0.00640552 0.0259743 0.0335999
0.425153 0.00645624 0.0260396 0.0333959
0.427103 0.00650709 0.0261046 0.0331925
0.429054 0.00655806 0.0261691 0.0329899
0.431004 0.00660916 0.0262333 0.0327879
0.432954 0.00666038 0.026297 0.0325868
0.434904 0.00671173 0.0263604 0.0323863
0.436855 0.0067632 0.0264233 0.0321865
0.438805 0.00681479 0.0264859 0.0319875
0.440755 0.00686651 0.0265481 0.0317892
0.442705 0.00691834 0.0266099 0.0315916
0.444655 0.0069703 0.0266713 0.0313948
0.446606 0.00702237 0.0267324 0.0311986
0.448556 0.00707457 0.026793 0.0310032
0.450506 0.00712688 0.0268533 0.0308085
0.452456 0.00717931 0.0269132 0.0306146
0.454407 0.00723185 0.0269727 0.0304213
0.456357 0.00728451 0.0270318 0.0302288
0.458307 0.00733729 0.0270906 0.030037
0.460257 0.00739018 0.027149 0.0298459
0.462208 0.00744318 0.027207 0.0296555
0.464158 0.0074963 0.0272647 0.0294659
0.466108 0.00754953 0.0273219 0.029277
0.468058 0.00760287 0.0273789 0.0290888
0.470009 0.00765632 0.0274354 0.0289013
0.471959 0.00770988 0.0274916 0.0287146
0.473909 0.00776355 0.0275474 0.0285285
0.475859 0.00781733 0.0276029 0.0283432
0.47781 0.00787121 0.027658 0.0281587
0.47976 0.00792521 0.0277127 0.0279748
0.48171 0.00797931 0.0277671 0.0277917
0.48366 0.00803351 0.0278211 0.0276092
0.485611 0.00808782 0.0278748 0.0274276
0.487561 0.00814224 0.0279281 0.0272466
0.489511 0.00819676 0.027981 0.0270663
0.491461 0.00825138 0.0280337 0.0268868
0.493412 0.0083061 0.0280859 0.026708
0.495362 0.00836093 0.0281378 0.0265299
0.497312 0.00841585 0.0281894 0.0263526
0.499262 0.00847088 0.0282406 0.0261759
0.501213 0.008526 0.0282915 0.026
0.503163 0.00858123 0.028342 0.0258248
0.505113 0.00863655 0.0283922 0.0256503
0.507063 0.00869197 0.0284421 0.0254766
0.509014 0.00874749 0.0284916 0.0253036
0.510964 0.0088031 0.0285408 0.0251313
0.512914 0.00885881 0.0285896 0.0249597
0.514864 0.00891462 0.0286381 0.0247888
0.516814 0.00897051 0.0286863 0.0246187
0.518765 0.00902651 0.0287342 0.0244493
0.520715 0.00908259 0.0287817 0.0242806
0.522665 0.00913877 0.0288289 0.0241126
0.524615 0.00919504 0.0288757 0.0239454
0.526566 0.0092514 0.0289223 0.0237788
0.528516 0.00930785 0.0289685 0.023613
0.530466 0.00936439 0.0290144 0.0234479
0.532416 0.00942102 0.0290599 0.0232836
0.534367 0.00947774 0.0291052 0.0231199
0.536317 0.00953454 0.0291501 0.022957
0.538267 0.00959144 0.0291947 0.0227948
0.540217 0.00964842 0.029239 0.0226334
0.542168 0.00970548 0.029283 0.0224726
0.544118 0.00976263 0.0293267 0.0223126
0.546068 0.00981987 0.02937 0.0221533
0.548018 0.00987719 0.0294131 0.0219947
0.549969 0.0099346 0.0294558 0.0218369
0.551919 0.00999208 0.0294983 0.0216797
0.553869 0.0100497 0.0295404 0.0215233
0.555819 0.0101073 0.0295822 0.0213676
0.55777 0.010165 0.0296237 0.0212126
0.55972 0.0102229 0.029665 0.0210584
0.56167 0.0102807 0.0297059 0.0209049
0.56362 0.0103387 0.0297465 0.0207521
0.565571 0.0103968 0.0297868 0.0206
0.567521 0.0104549 0.0298269 0.0204486
0.569471 0.0105131 0.0298666 0.020298
0.571421 0.0105714 0.029906 0.0201481
0.573372 0.0106298 0.0299452 0.0199989
0.575322 0.0106882 0.029984 0.0198504
0.577272 0.0107467 0.0300226 0.0197027
0.579222 0.0108053 0.0300609 0.0195556
0.581173 0.010864 0.0300989 0.0194093
0.583123 0.0109227 0.0301366 0.0192638
0.585073 0.0109815 0.030174 0.0191189
0.587023 0.0110404 0.0302112 0.0189748
0.588973 0.0110993 0.030248 0.0188313
0.590924 0.0111584 0.0302846 0.0186887
0.592874 0.0112175 0.0303209 0.0185467
0.594824 0.0112766 0.030357 0.0184054
0.596774 0.0113359 0.0303927 0.0182649
0.598725 0.0113952 0.0304282 0.0181251
0.600675 0.0114546 0.0304634 0.017986
0.602625 0.011514 0.0304984 0.0178477
0.604575 0.0115735 0.030533 0.01771
0.606526 0.0116331 0.0305674 0.0175731
0.608476 0.0116927 0.0306016 0.0174369
0.610426 0.0117525 0.0306354 0.0173015
0.612376 0.0118122 0.0306691 0.0171667
0.614327 0.0118721 0.0307024 0.0170327
0.616277 0.011932 0.0307355 0.0168994
0.618227 0.011992 0.0307683 0.0167668
0.620177 0.012052 0.0308009 0.016635
0.622128 0.0121121 0.0308332 0.0165038
0.624078 0.0121723 0.0308653 0.0163734
0.626028 0.0122325 0.0308971 0.0162437
0.627978 0.0122928 0.0309286 0.0161148
0.629929 0.0123531 0.0309599 0.0159865
0.631879 0.0124135 0.030991 0.015859
0.633829 0.012474 0.0310218 0.0157322
0.635779 0.0125345 0.0310523 0.0156061
0.63773 0.0125951 0.0310827 0.0154808
0.63968 0.0126558 0.0311127 0.0153561
0.64163 0.0127165 0.0311426 0.0152322
0.64358 0.0127773 0.0311721 0.015109
0.645531 0.0128381 0.0312015 0.0149866
0.647481 0.012899 0.0312306 0.0148648
0.649431 0.0129599 0.0312595 0.0147438
0.651381 0.0130209 0.0312881 0.0146235
0.653332 0.0130819 0.0313165 0.0145039
0.655282 0.013143 0.0313447 0.0143851
0.657232 0.0132042 0.0313726 0.0142669
0.659182 0.0132654 0.0314003 0.0141495
0.661133 0.0133267 0.0314278 0.0140328
0.663083 0.013388 0.0314551 0.0139169
0.665033 0.0134494 0.0314821 0.0138016
0.666983 0.0135108 0.0315089 0.0136871
0.668933 0.0135723 0.0315355 0.0135733
0.670884 0.0136338 0.0315618 0.0134603
0.672834 0.0136954 0.031588 0.0133479
0.674784 0.013757 0.0316139 0.0132363
0.676734 0.0138187 0.0316396 0.0131254
0.678685 0.0138804 0.0316651 0.0130152
0.680635 0.0139422 0.0316904 0.0129057
0.682585 0.014004 0.0317154 0.012797
0.684535 0.0140659 0.0317403 0.012689
0.686486 0.0141278 0.0317649 0.0125817
0.688436 0.0141898 0.0317894 0.0124751
0.690386 0.0142518 0.0318136 0.0123692
0.692336 0.0143139 0.0318376 0.0122641
0.694287 0.014376 0.0318614 0.0121597
0.696237 0.0144381 0.031885 0.012056
0.698187 0.0145004 0.0319085 0.0119531
0.700137 0.0145626 0.0319317 0.0118508
0.702088 0.0146249 0.0319547 0.0117493
0.704038 0.0146872 0.0319775 0.0116485
0.705988 0.0147496 0.0320001 0.0115484
0.707938 0.0148121 0.0320225 0.0114491
0.709889 0.0148745 0.0320448 0.0113505
0.711839 0.014937 0.0320668 0.0112526
0.713789 0.0149996 0.0320887 0.0111554
0.715739 0.0150622 0.0321103 0.0110589
0.71769 0.0151249 0.0321318 0.0109632
0.71964 0.0151875 0.0321531 0.0108682
0.72159 0.0152503 0.0321742 0.0107739
0.72354 0.015313 0.0321951 0.0106803
0.725491 0.0153758 0.0322159 0.0105875
0.727441 0.0154387 0.0322364 0.0104953
0.729391 0.0155016 0.0322568 0.0104039
0.731341 0.0155645 0.032277 0.0103133
0.733292 0.0156275 0.032297 0.0102233
0.735242 0.0156905 0.0323169 0.0101341
0.737192 0.0157535 0.0323365 0.0100456
0.739142 0.0158166 0.0323561 0.00995776
0.741092 0.0158797 0.0323754 0.00987069
0.743043 0.0159429 0.0323946 0.00978435
0.744993 0.0160061 0.0324136 0.00969873
0.746943 0.0160693 0.0324324 0.00961383
0.748893 0.0161326 0.0324511 0.00952965
0.750844 0.0161959 0.0324696 0.0094462
0.752794 0.0162592 0.0324879 0.00936346
0.754744 0.0163226 0.0325061 0.00928145
0.756694 0.016386 0.0325241 0.00920017
0.758645 0.0164495 0.032542 0.0091196
0.760595 0.016513 0.0325597 0.00903976
0.762545 0.0165765 0.0325772 0.00896064
0.764495 0.01664 0.0325946 0.00888224
0.766446 0.0167036 0.0326119 0.00880457
0.768396 0.0167672 0.032629 0.00872761
0.770346 0.0168309 0.0326459 0.00865138
0.772296 0.0168946 0.0326627 0.00857588
0.774247 0.0169583 0.0326794 0.00850109
0.776197 0.017022 0.0326959 0.00842703
0.778147 0.0170858 0.0327122 0.00835369
0.780097 0.0171496 0.0327285 0.00828107
0.782048 0.0172135 0.0327445 0.00820918
0.783998 0.0172773 0.0327605 0.008138
0.785948 0.0173412 0.0327763 0.00806755
0.787898 0.0174052 0.0327919 0.00799783
0.789849 0.0174691 0.0328075 0.00792882
0.791799 0.0175331 0.0328229 0.00786054
0.793749 0.0175972 0.0328381 0.00779298
0.795699 0.0176612 0.0328533 0.00772614
0.79765 0.0177253 0.0328683 0.00766003
0.7996 0.0177894 0.0328831 0.00759463
0.80155 0.0178536 0.0328979 0.00752996
0.8035 0.0179177 0.0329125 0.00746602
0.805451 0.017982 0.032927 0.00740279
0.807401 0.0180462 0.0329414 0.00734029
0.809351 0.0181104 0.0329556 0.00727851
0.811301 0.0181747 0.0329698 0.00721745
0.813251 0.018239 0.0329838 0.00715712
0.815202 0.0183034 0.0329977 0.00709751
0.817152 0.0183677 0.0330115 0.00703862
0.819102 0.0184321 0.0330252 0.00698045
0.821052 0.0184966 0.0330387 0.00692301
0.823003 0.018561 0.0330522 0.00686628
0.824953 0.0186255 0.0330655 0.00681028
0.826903 0.01869 0.0330787 0.00675501
0.828853 0.0187545 0.0330918 0.00670045
0.830804 0.018819 0.0331049 0.00664662
0.832754 0.0188836 0.0331178 0.00659351
0.834704 0.0189482 0.0331306 0.00654113
0.836654 0.0190128 0.0331433 0.00648946
0.838605 0.0190775 0.0331559 0.00643852
0.840555 0.0191422 0.0331684 0.0063883
0.842505 0.0192069 0.0331808 0.00633881
0.844455 0.0192716 0.0331931 0.00629003
0.846406 0.0193363 0.0332053 0.00624198
0.848356 0.0194011 0.0332175 0.00619465
0.850306 0.0194659 0.0332295 0.00614805
0.852256 0.0195307 0.0332415 0.00610216
0.854207 0.0195956 0.0332533 0.006057
0.856157 0.0196604 0.0332651 0.00601256
0.858107 0.0197253 0.0332768 0.00596885
0.860057 0.0197902 0.0332884 0.00592585
0.862008 0.0198552 0.0332999 0.00588358
0.863958 0.0199201 0.0333113 0.00584204
0.865908 0.0199851 0.0333227 0.00580121
0.867858 0.0200501 0.0333339 0.00576111
0.869809 0.0201151 0.0333451 0.00572173
0.871759 0.0201801 0.0333563 0.00568307
0.873709 0.0202452 0.0333673 0.00564513
0.875659 0.0203103 0.0333783 0.00560792
0.87761 0.0203754 0.0333892 0.00557143
0.87956 0.0204405 0.0334 0.00553567
0.88151 0.0205057 0.0334108 0.00550062
0.88346 0.0205708 0.0334215 0.0054663
0.88541 0.020636 0.0334321 0.0054327
0.887361 0.0207012 0.0334427 0.00539982
0.889311 0.0207665 0.0334532 0.00536767
0.891261 0.0208317 0.0334636 0.00533624
0.893211 0.020897 0.033474 0.00530553
0.895162 0.0209623 0.0334843 0.00527554
0.897112 0.0210276 0.0334945 0.00524628
0.899062 0.0210929 0.0335047 0.00521774
0.901012 0.0211583 0.0335149 0.00518992
0.902963 0.0212237 0.033525 0.00516282
0.904913 0.0212891 0.033535 0.00513645
0.906863 0.0213545 0.033545 0.0051108
0.908813 0.0214199 0.033555 0.00508587
0.910764 0.0214853 0.0335649 0.00506167
0.912714 0.0215508 0.0335747 0.00503818
0.914664 0.0216163 0.0335845 0.00501542
0.916614 0.0216818 0.0335943 0.00499339
0.918565 0.0217473 0.033604 0.00497207
0.920515 0.0218129 0.0336137 0.00495148
0.922465 0.0218784 0.0336233 0.00493161
0.924415 0.021944 0.0336329 0.00491246
0.926366 0.0220096 0.0336425 0.00489404
0.928316 0.0220753 0.033652 0.00487634
0.930266 0.0221409 0.0336615 0.00485936
0.932216 0.0222066 0.033671 0.0048431
0.934167 0.0222722 0.0336804 0.00482757
0.936117 0.0223379 0.0336898 0.00481276
0.938067 0.0224036 0.0336992 0.00479867
0.940017 0.0224694 0.0337085 0.00478531
0.941968 0.0225351 0.0337178 0.00477266
0.943918 0.0226009 0.0337271 0.00476074
0.945868 0.0226667 0.0337364 0.00474955
0.947818 0.0227325 0.0337456 0.00473907
0.949769 0.0227983 0.0337549 0.00472932
0.951719 0.0228641 0.0337641 0.00472029
0.953669 0.02293 0.0337733 0.00471198
0.955619 0.0229959 0.0337825 0.0047044
0.957569 0.0230618 0.0337916 0.00469754
0.95952 0.0231277 0.0338008 0.0046914
0.96147 0.0231936 0.0338099 0.00468598
0.96342 0.0232595 0.0338191 0.00468129
0.96537 0.0233255 0.0338282 0.00467732
0.967321 0.0233915 0.0338373 0.00467407
0.969271 0.0234575 0.0338464 0.00467155
0.971221 0.0235235 0.0338555 0.00466974
0.973171 0.0235895 0.0338646 0.00466866
0.975122 0.0236556 0.0338738 0.00466831
0.977072 0.0237217 0.0338829 0.00466867
0.979022 0.0237878 0.033892 0.00466976
0.980972 0.0238539 0.0339011 0.00467157
0.982923 0.02392 0.0339102 0.0046741
0.984873 0.0239861 0.0339193 0.00467736
0.986823 0.0240523 0.0339284 0.00468134
0.988773 0.0241185 0.0339376 0.00468604
0.990724 0.0241847 0.0339467 0.00469147
0.992674 0.0242509 0.0339559 0.00469761
0.994624 0.0243171 0.033965 0.00470448
0.996574 0.0243834 0.0339742 0.00471208
0.998525 0.0244496 0.0339834 0.00472039
1.00047 0.0245159 0.0339926 0.00472943
1.00243 0.0245822 0.0340019 0.00473919
1.00438 0.0246485 0.0340111 0.00474967
1.00633 0.0247149 0.0340204 0.00476088
1.00828 0.0247812 0.0340297 0.00477281
1.01023 0.0248476 0.034039 0.00478546
1.01218 0.024914 0.0340483 0.00479884
1.01413 0.0249804 0.0340577 0.00481293
1.01608 0.0250468 0.0340671 0.00482775
1.01803 0.0251133 0.0340766 0.0048433
1.01998 0.0251797 0.034086 0.00485956
1.02193 0.0252462 0.0340955 0.00487655
1.02388 0.0253127 0.034105 0.00489426
1.02583 0.0253793 0.0341146 0.0049127
1.02778 0.0254458 0.0341242 0.00493185
1.02973 0.0255124 0.0341338 0.00495173
1.03168 0.0255789 0.0341435 0.00497233
1.03363 0.0256455 0.0341532 0.00499366
1.03558 0.0257122 0.034163 0.00501571
1.03753 0.0257788 0.0341728 0.00503848
1.03948 0.0258454 0.0341826 0.00506197
1.04143 0.0259121 0.0341925 0.00508618
1.04338 0.0259788 0.0342025 0.00511112
1.04533 0.0260455 0.0342125 0.00513678
1.04728 0.0261123 0.0342225 0.00516317
1.04923 0.026179 0.0342326 0.00519028
1.05118 0.0262458 0.0342428 0.00521811
1.05313 0.0263126 0.034253 0.00524666
1.05508 0.0263794 0.0342632 0.00527593
1.05703 0.0264462 0.0342735 0.00530593
1.05898 0.0265131 0.0342839 0.00533665
1.06093 0.0265799 0.0342944 0.0053681
1.06288 0.0266468 0.0343049 0.00540026
1.06483 0.0267137 0.0343154 0.00543315
1.06678 0.0267807 0.0343261 0.00546676
1.06873 0.0268476 0.0343368 0.0055011
1.07068 0.0269146 0.0343475 0.00553616
1.07263 0.0269816 0.0343583 0.00557194
1.07458 0.0270486 0.0343693 0.00560844
1.07653 0.0271157 0.0343802 0.00564567
1.07848 0.0271827 0.0343913 0.00568361
1.08043 0.0272498 0.0344024 0.00572229
1.08239 0.0273169 0.0344136 0.00576168
1.08434 0.027384 0.0344249 0.0058018
1.08629 0.0274512 0.0344362 0.00584264
1.08824 0.0275184 0.0344477 0.0058842
1.09019 0.0275855 0.0344592 0.00592649
1.09214 0.0276528 0.0344708 0.0059695
1.09409 0.02772 0.0344825 0.00601323
1.09604 0.0277873 0.0344942 0.00605768
1.09799 0.0278545 0.0345061 0.00610286
1.09994 0.0279219 0.034518 0.00614876
1.10189 0.0279892 0.0345301 0.00619538
1.10384 0.0280565 0.0345422 0.00624273
1.10579 0.0281239 0.0345544 0.00629079
1.10774 0.0281913 0.0345667 0.00633958
1.10969 0.0282587 0.0345792 0.0063891
1.11164 0.0283262 0.0345917 0.00643934
1.11359 0.0283937 0.0346043 0.0064903
1.11554 0.0284612 0.034617 0.00654198
1.11749 0.0285287 0.0346298 0.00659438
1.11944 0.0285962 0.0346427 0.00664751
1.12139 0.0286638 0.0346557 0.00670136
1.12334 0.0287314 0.0346688 0.00675594
1.12529 0.028799 0.0346821 0.00681123
1.12724 0.0288667 0.0346954 0.00686725
1.12919 0.0289344 0.0347089 0.00692399
1.13114 0.0290021 0.0347224 0.00698146
1.13309 0.0290698 0.0347361 0.00703965
1.13504 0.0291376 0.0347499 0.00709856
1.13699 0.0292053 0.0347638 0.00715819
1.13894 0.0292732 0.0347778 0.00721855
1.14089 0.029341 0.0347919 0.00727963
1.14284 0.0294089 0.0348062 0.00734143
1.14479 0.0294768 0.0348206 0.00740396
1.14674 0.0295447 0.0348351 0.00746721
1.14869 0.0296126 0.0348497 0.00753118
1.15064 0.0296806 0.0348644 0.00759587
1.15259 0.0297486 0.0348793 0.00766129
1.15454 0.0298167 0.0348943 0.00772743
1.15649 0.0298847 0.0349095 0.00779429
1.15844 0.0299528 0.0349247 0.00786188
1.16039 0.0300209 0.0349401 0.00793018
1.16235 0.0300891 0.0349557 0.00799921
1.1643 0.0301573 0.0349713 0.00806897
1.16625 0.0302255 0.0349871 0.00813945
1.1682 0.0302938 0.0350031 0.00821065
